-1.464843750000000000e-01,-5.841334819793701172e+00,6.000001430511474609e-01,4.440434277057647705e-03,6.165971979498863220e-03,-5.223679542541503906e-01,8.526861667633056641e-01
-4.541015625000000000e+00,4.035207748413085938e+00,6.000001430511474609e-01,-3.038670681416988373e-02,4.753883928060531616e-03,9.522200822830200195e-01,3.038601279258728027e-01
4.833984375000000000e+00,-5.224050998687744141e+00,6.000001430511474609e-01,-1.060588378459215164e-02,2.241096459329128265e-03,3.370419740676879883e-01,9.414272308349609375e-01
1.108398437500000000e+01,1.699817085266113281e+01,6.000002622604370117e-01,1.289559411816298962e-03,-7.836661534383893013e-04,7.448993325233459473e-01,6.671751737594604492e-01
-1.416015625000000000e+00,-1.077960681915283203e+01,6.000002622604370117e-01,-1.250180788338184357e-02,-3.837363794445991516e-03,-6.943307518959045410e-01,7.195373177528381348e-01
-1.157226562500000000e+01,-3.372199296951293945e+00,6.000001430511474609e-01,-2.372457413002848625e-03,7.142081856727600098e-03,9.948232769966125488e-01,1.013405546545982361e-01
7.177734375000000000e+00,2.183356046676635742e+00,6.000001430511474609e-01,-2.551740594208240509e-02,1.742835715413093567e-02,8.598932027816772461e-01,5.095378756523132324e-01
2.490234375000000000e+00,3.006401300430297852e+00,6.000001430511474609e-01,-2.294514328241348267e-02,7.490822579711675644e-03,9.367665648460388184e-01,3.491215109825134277e-01
-3.759765625000000000e+00,-1.736396789550781250e+01,6.000001430511474609e-01,3.538315743207931519e-02,1.842575892806053162e-02,-5.328539013862609863e-01,8.452663421630859375e-01
-6.347656250000000000e-01,1.226566028594970703e+01,6.000001430511474609e-01,2.442271448671817780e-02,8.847121149301528931e-03,-8.859430551528930664e-01,4.630661010742187500e-01
-5.712890625000000000e+00,-7.487425327301025391e+00,6.000001430511474609e-01,-8.512077853083610535e-03,-9.736741892993450165e-03,-9.343573451042175293e-01,3.561027050018310547e-01
3.662109375000000000e+00,-1.931870102882385254e+00,6.000002622604370117e-01,-1.360326912254095078e-02,6.298578809946775436e-03,-1.724866032600402832e-02,9.997388124465942383e-01
2.099609375000000000e+00,-1.674668502807617188e+01,6.000001430511474609e-01,1.867928169667720795e-02,2.333903312683105469e-02,-1.815190352499485016e-02,9.993882179260253906e-01
-8.056640625000000000e+00,-5.018289566040039062e+00,6.000001430511474609e-01,8.280741982161998749e-03,-7.398353889584541321e-03,-9.396843314170837402e-01,3.418626487255096436e-01
1.069335937500000000e+01,5.372656583786010742e-01,6.000001430511474609e-01,4.068517312407493591e-02,9.454215876758098602e-03,-8.006246685981750488e-01,5.977085232734680176e-01
-5.908203125000000000e+00,1.061956977844238281e+01,6.000001430511474609e-01,-2.127490937709808350e-03,7.836130447685718536e-03,-9.744250774383544922e-01,2.245659679174423218e-01
1.904296875000000000e+00,1.360310912132263184e+00,6.000001430511474609e-01,-8.557471446692943573e-03,1.046905294060707092e-02,1.938248723745346069e-01,9.809429645538330078e-01
1.127929687500000000e+01,3.829446554183959961e+00,6.000002622604370117e-01,2.926907129585742950e-02,2.262554503977298737e-02,-7.301525473594665527e-01,6.822820305824279785e-01
4.248046875000000000e+00,-3.577960491180419922e+00,6.000001430511474609e-01,-9.869807399809360504e-03,3.338304162025451660e-02,-2.572171390056610107e-01,9.657264351844787598e-01
-4.394531250000000000e-01,7.430269718170166016e-01,6.000002622604370117e-01,-1.321660075336694717e-02,4.632467776536941528e-02,6.627748608589172363e-01,7.472676038742065430e-01
-5.517578125000000000e+00,-1.407178783416748047e+01,6.000001430511474609e-01,-2.297838591039180756e-02,1.312059443444013596e-02,2.006307095289230347e-01,9.793094992637634277e-01
-3.955078125000000000e+00,-6.390031814575195312e+00,6.000001430511474609e-01,8.656340651214122772e-03,4.444097727537155151e-02,-5.723748803138732910e-01,8.187412023544311523e-01
7.763671875000000000e+00,6.572930812835693359e+00,6.000001430511474609e-01,1.653268001973628998e-02,2.607403509318828583e-02,-4.393132030963897705e-01,8.978033065795898438e-01
-1.611328125000000000e+00,3.486511230468750000e+00,6.000002622604370117e-01,-2.372456714510917664e-02,-1.161173544824123383e-02,9.979722499847412109e-01,5.791117623448371887e-02
3.076171875000000000e+00,-5.772747993469238281e+00,6.000001430511474609e-01,-1.881470158696174622e-02,1.178184058517217636e-02,9.221374392509460449e-01,3.862247765064239502e-01
